Year,lat,lng,T2M_1,T2M_MAX_1,T2M_MIN_1,PS_1,PW_1
2010.000000,-33.250000,-56.750000,24.015484,29.996774,17.480645,99.951613,2.617419
2010.000000,-33.250000,-56.250000,23.863226,29.733871,17.538065,99.871290,2.617419
2011.000000,-35.750000,-60.750000,23.688387,30.469355,16.261613,100.131613,2.384516
2011.000000,-35.750000,-60.250000,23.878065,31.007419,16.320968,100.297097,2.384516
2011.000000,-35.750000,-59.750000,24.012258,31.490645,16.422581,100.456129,2.454516
2011.000000,-35.750000,-59.250000,24.018387,31.699355,16.546129,100.593548,2.454516
2011.000000,-35.750000,-58.750000,23.944839,31.593871,16.723548,100.723226,2.508065
2011.000000,-35.750000,-58.250000,23.982258,31.397742,17.088710,100.847419,2.508065
2011.000000,-35.750000,-57.750000,23.963871,30.350968,18.040968,100.942581,2.532258
2011.000000,-35.750000,-57.250000,23.546129,27.451290,19.846452,101.030323,2.532258
2011.000000,-35.750000,-56.750000,22.825806,23.930000,21.631290,101.103548,2.569355
2011.000000,-35.750000,-56.250000,22.337097,23.247742,21.397742,101.122903,2.569355
2011.000000,-35.250000,-60.750000,24.005806,30.803871,16.681935,100.196774,2.384516
2011.000000,-35.250000,-60.250000,24.089677,31.073871,16.726129,100.346774,2.384516
2011.000000,-35.250000,-59.750000,24.196774,31.475161,16.834194,100.492581,2.454516
2011.000000,-35.250000,-59.250000,24.262903,31.786452,17.005484,100.620968,2.454516
2011.000000,-35.250000,-58.750000,24.211290,31.618387,17.258710,100.726129,2.508065
2011.000000,-35.250000,-58.250000,24.230323,31.010968,17.942903,100.825161,2.508065
2011.000000,-35.250000,-57.750000,24.194839,29.759355,19.041935,100.924839,2.532258
2011.000000,-35.250000,-57.250000,23.848387,27.404839,20.476452,101.010323,2.532258
2011.000000,-35.250000,-56.750000,23.282903,24.990645,21.531613,101.060000,2.569355
2011.000000,-35.250000,-56.250000,22.943871,25.043226,20.847419,101.042581,2.569355
2011.000000,-34.750000,-60.750000,24.474194,31.463226,17.099032,100.177097,2.469677
2011.000000,-34.750000,-60.250000,24.413871,31.599355,17.028387,100.308710,2.469677
2011.000000,-34.750000,-59.750000,24.417419,31.765806,17.112258,100.447419,2.556452
2011.000000,-34.750000,-59.250000,24.473226,31.842258,17.386774,100.599677,2.556452
2011.000000,-34.750000,-58.750000,24.542903,31.538710,17.904839,100.751290,2.638065
2011.000000,-34.750000,-58.250000,24.661613,29.662581,19.846129,100.860323,2.638065
2011.000000,-34.750000,-57.750000,24.621290,28.735806,20.583871,100.877097,2.635484
2011.000000,-34.750000,-57.250000,24.443226,28.363871,20.564839,100.862903,2.635484
2011.000000,-34.750000,-56.750000,24.294516,28.597742,20.095484,100.845161,2.644516
2011.000000,-34.750000,-56.250000,24.487419,29.934516,19.344194,100.809355,2.644516
2011.000000,-34.250000,-60.750000,24.921290,32.158065,17.413871,100.121290,2.469677
2011.000000,-34.250000,-60.250000,24.908710,32.361290,17.395484,100.307742,2.469677
2011.000000,-34.250000,-59.750000,24.953548,32.486452,17.545161,100.496774,2.556452
2011.000000,-34.250000,-59.250000,25.028387,32.406774,17.915161,100.676774,2.556452
2011.000000,-34.250000,-58.750000,25.125161,31.985484,18.571290,100.837419,2.638065
2011.000000,-34.250000,-58.250000,25.064194,29.938065,20.252581,100.773871,2.638065
2011.000000,-34.250000,-57.750000,24.900968,29.843226,19.982903,100.515161,2.635484
2011.000000,-34.250000,-57.250000,24.741290,30.619677,19.018710,100.292258,2.635484
2011.000000,-34.250000,-56.750000,24.735161,31.651613,18.190645,100.222258,2.644516
2011.000000,-34.250000,-56.250000,25.065161,32.793548,17.890968,100.300968,2.644516
2011.000000,-33.750000,-60.750000,25.422903,32.902903,17.781613,100.155484,2.597097
2011.000000,-33.750000,-60.250000,25.570968,33.186129,17.970645,100.423871,2.597097
2011.000000,-33.750000,-59.750000,25.739677,33.466774,18.220645,100.648065,2.710000
2011.000000,-33.750000,-59.250000,25.882258,33.539032,18.600645,100.800645,2.710000
2011.000000,-33.750000,-58.750000,25.895806,33.038710,19.163871,100.879355,2.762258
2011.000000,-33.750000,-58.250000,25.557742,32.274516,19.169355,100.630000,2.762258
2011.000000,-33.750000,-57.750000,25.086774,31.917742,18.560968,100.200968,2.763226
2011.000000,-33.750000,-57.250000,24.689677,31.778387,17.914516,99.861290,2.763226
2011.000000,-33.750000,-56.750000,24.461613,31.773226,17.509355,99.736774,2.793226
2011.000000,-33.750000,-56.250000,24.387742,31.915806,17.325806,99.805161,2.793226
2011.000000,-33.250000,-60.750000,26.033548,33.553548,18.447097,100.333871,2.597097
2011.000000,-33.250000,-60.250000,26.250323,33.934194,18.693548,100.584194,2.597097
2011.000000,-33.250000,-59.750000,26.419677,34.311613,18.859677,100.712581,2.710000
2011.000000,-33.250000,-59.250000,26.548065,34.469677,19.098387,100.748710,2.710000
2011.000000,-33.250000,-58.750000,26.551290,34.073871,19.516129,100.759677,2.762258
2011.000000,-33.250000,-58.250000,26.263226,33.436774,19.411290,100.638710,2.762258
2011.000000,-33.250000,-57.750000,25.735806,32.823548,18.954839,100.341290,2.763226
2011.000000,-33.250000,-57.250000,25.266129,32.301935,18.543871,100.044194,2.763226
2011.000000,-33.250000,-56.750000,24.934516,31.797419,18.349032,99.848065,2.793226
2011.000000,-33.250000,-56.250000,24.594839,31.108710,18.316774,99.769032,2.793226
2012.000000,-35.750000,-60.750000,25.667742,33.622903,17.453226,100.305806,2.292258
2012.000000,-35.750000,-60.250000,25.999032,34.372581,17.533871,100.475161,2.292258
2012.000000,-35.750000,-59.750000,26.204516,34.894839,17.600323,100.640323,2.330645
2012.000000,-35.750000,-59.250000,26.165484,34.987097,17.600000,100.785806,2.330645
2012.000000,-35.750000,-58.750000,26.050645,34.898065,17.636452,100.923548,2.388710
2012.000000,-35.750000,-58.250000,25.637419,34.206452,17.761290,101.060645,2.388710
2012.000000,-35.750000,-57.750000,24.788710,31.920323,18.437742,101.174839,2.412581
2012.000000,-35.750000,-57.250000,23.635161,27.828065,19.971935,101.273548,2.412581
2012.000000,-35.750000,-56.750000,22.550323,23.668710,21.558387,101.352258,2.459032
2012.000000,-35.750000,-56.250000,22.146452,23.122581,21.279032,101.372581,2.459032
2012.000000,-35.250000,-60.750000,26.092903,34.061290,17.904194,100.364194,2.292258
2012.000000,-35.250000,-60.250000,26.336129,34.615806,17.978387,100.516774,2.292258
2012.000000,-35.250000,-59.750000,26.523548,35.074194,18.110323,100.669032,2.330645
2012.000000,-35.250000,-59.250000,26.522258,35.163871,18.244194,100.806452,2.330645
2012.000000,-35.250000,-58.750000,26.369032,34.852581,18.404839,100.921935,2.388710
2012.000000,-35.250000,-58.250000,25.842903,33.587097,18.760323,101.035806,2.388710
2012.000000,-35.250000,-57.750000,24.960968,31.166452,19.439032,101.150968,2.412581
2012.000000,-35.250000,-57.250000,23.899355,27.708710,20.509677,101.248387,2.412581
2012.000000,-35.250000,-56.750000,22.974839,24.665161,21.328065,101.304516,2.459032
2012.000000,-35.250000,-56.250000,22.653548,24.814839,20.521290,101.285806,2.459032
2012.000000,-34.750000,-60.750000,26.490323,34.566774,18.244194,100.339355,2.266774
2012.000000,-34.750000,-60.250000,26.581935,34.918065,18.247419,100.473871,2.266774
2012.000000,-34.750000,-59.750000,26.638065,35.113548,18.377097,100.620645,2.269677
2012.000000,-34.750000,-59.250000,26.592258,34.952258,18.621290,100.782903,2.269677
2012.000000,-34.750000,-58.750000,26.455161,34.302903,19.052258,100.946452,2.315806
2012.000000,-34.750000,-58.250000,25.699355,31.292581,20.439677,101.072581,2.315806
2012.000000,-34.750000,-57.750000,24.950000,29.472258,20.652903,101.102258,2.306774
2012.000000,-34.750000,-57.250000,24.306452,28.459032,20.230968,101.099355,2.306774
2012.000000,-34.750000,-56.750000,23.871613,28.266452,19.457419,101.088710,2.296452
2012.000000,-34.750000,-56.250000,23.757742,29.304839,18.374839,101.057742,2.296452
2012.000000,-34.250000,-60.750000,26.702903,34.838065,18.407742,100.280645,2.266774
2012.000000,-34.250000,-60.250000,26.742581,35.057419,18.425484,100.474516,2.266774
2012.000000,-34.250000,-59.750000,26.750645,35.097742,18.557419,100.671935,2.269677
2012.000000,-34.250000,-59.250000,26.677742,34.785806,18.809677,100.862903,2.269677
2012.000000,-34.250000,-58.750000,26.557742,34.023548,19.312581,101.036774,2.315806
2012.000000,-34.250000,-58.250000,25.770000,31.110000,20.425806,100.987419,2.315806
2012.000000,-34.250000,-57.750000,25.200645,30.691290,19.670968,100.737742,2.306774
2012.000000,-34.250000,-57.250000,24.764839,31.240645,18.309355,100.524516,2.306774
2012.000000,-34.250000,-56.750000,24.444194,31.899677,17.125484,100.460968,2.296452
2012.000000,-34.250000,-56.250000,24.295484,32.480000,16.431613,100.546452,2.296452
2012.000000,-33.750000,-60.750000,26.879355,35.039677,18.553548,100.315484,2.259032
2012.000000,-33.750000,-60.250000,26.875161,35.156129,18.579355,100.594516,2.259032
2012.000000,-33.750000,-59.750000,26.857419,35.184839,18.670645,100.827419,2.250645
2012.000000,-33.750000,-59.250000,26.820645,34.965806,18.869032,100.991290,2.250645
2012.000000,-33.750000,-58.750000,26.766774,34.359355,19.253548,101.082903,2.250968
2012.000000,-33.750000,-58.250000,26.258387,33.635161,18.928065,100.839355,2.250968
2012.000000,-33.750000,-57.750000,25.728065,33.520645,18.077742,100.418065,2.228710
2012.000000,-33.750000,-57.250000,25.186129,33.407097,17.177097,100.085484,2.228710
2012.000000,-33.750000,-56.750000,24.647097,33.091290,16.444516,99.967097,2.266452
2012.000000,-33.750000,-56.250000,24.128065,32.775484,15.839677,100.046129,2.266452
2012.000000,-33.250000,-60.750000,27.189355,35.239355,18.953226,100.497097,2.259032
2012.000000,-33.250000,-60.250000,27.108065,35.403226,18.853871,100.756129,2.259032
2012.000000,-33.250000,-59.750000,27.019032,35.505806,18.753871,100.895806,2.250645
2012.000000,-33.250000,-59.250000,26.999677,35.414839,18.814516,100.943548,2.250645
2012.000000,-33.250000,-58.750000,27.039677,35.060323,19.080645,100.963871,2.250968
2012.000000,-33.250000,-58.250000,26.745161,34.763548,18.753871,100.848387,2.250968
2012.000000,-33.250000,-57.750000,26.336452,34.610323,18.233226,100.554516,2.228710
2012.000000,-33.250000,-57.250000,25.870323,34.264839,17.738065,100.262258,2.228710
2012.000000,-33.250000,-56.750000,25.306129,33.541613,17.326774,100.073226,2.266452
2012.000000,-33.250000,-56.250000,24.484194,32.403226,16.896129,100.006774,2.266452
2013.000000,-35.750000,-60.750000,22.286129,28.733871,15.272903,100.477742,2.164516
2013.000000,-35.750000,-60.250000,22.870645,29.791613,15.480000,100.640645,2.164516
2013.000000,-35.750000,-59.750000,23.534194,31.009677,15.739355,100.793226,2.273871
2013.000000,-35.750000,-59.250000,23.981935,31.879032,15.900968,100.920968,2.273871
2013.000000,-35.750000,-58.750000,24.113226,32.210968,16.009355,101.044194,2.380645
2013.000000,-35.750000,-58.250000,23.995806,32.015484,16.289032,101.168065,2.380645
2013.000000,-35.750000,-57.750000,23.678065,30.617419,17.198387,101.260968,2.461935
2013.000000,-35.750000,-57.250000,23.119677,27.365806,19.122903,101.343871,2.461935
2013.000000,-35.750000,-56.750000,22.487419,23.700000,21.150000,101.407419,2.518065
2013.000000,-35.750000,-56.250000,22.171290,23.150000,21.047419,101.420000,2.518065
2013.000000,-35.250000,-60.750000,22.593226,29.021613,15.642581,100.544839,2.164516
2013.000000,-35.250000,-60.250000,22.813548,29.447742,15.696452,100.694839,2.164516
2013.000000,-35.250000,-59.750000,23.233871,30.239677,15.882581,100.836129,2.273871
2013.000000,-35.250000,-59.250000,23.721290,31.141935,16.129355,100.957742,2.273871
2013.000000,-35.250000,-58.750000,24.097742,31.797742,16.440645,101.055806,2.380645
2013.000000,-35.250000,-58.250000,24.077097,31.280323,17.087419,101.153548,2.380645
2013.000000,-35.250000,-57.750000,23.867419,29.794516,18.222581,101.247742,2.461935
2013.000000,-35.250000,-57.250000,23.434516,27.181613,19.782258,101.328387,2.461935
2013.000000,-35.250000,-56.750000,22.930968,24.665806,20.992903,101.372581,2.518065
2013.000000,-35.250000,-56.250000,22.695484,24.854516,20.361290,101.345806,2.518065
2013.000000,-34.750000,-60.750000,23.019355,29.626452,16.085806,100.529032,2.160968
2013.000000,-34.750000,-60.250000,23.152903,30.015806,16.014516,100.657419,2.160968
2013.000000,-34.750000,-59.750000,23.388065,30.473871,16.101613,100.794516,2.267097
2013.000000,-34.750000,-59.250000,23.723548,30.938710,16.373548,100.942903,2.267097
2013.000000,-34.750000,-58.750000,24.241613,31.457097,17.008065,101.086452,2.396129
2013.000000,-34.750000,-58.250000,24.326129,29.525484,19.027419,101.194839,2.396129
2013.000000,-34.750000,-57.750000,24.102581,28.340645,19.705806,101.210000,2.394839
2013.000000,-34.750000,-57.250000,23.773548,27.705161,19.661290,101.192258,2.394839
2013.000000,-34.750000,-56.750000,23.519032,27.722258,19.190000,101.170000,2.368710
2013.000000,-34.750000,-56.250000,23.495484,28.783871,18.261290,101.130968,2.368710
2013.000000,-34.250000,-60.750000,23.406129,30.324516,16.405161,100.474194,2.160968
2013.000000,-34.250000,-60.250000,23.540968,30.687742,16.302903,100.660968,2.160968
2013.000000,-34.250000,-59.750000,23.764839,31.034839,16.398387,100.850000,2.267097
2013.000000,-34.250000,-59.250000,24.040645,31.238710,16.737419,101.028387,2.267097
2013.000000,-34.250000,-58.750000,24.407419,31.258065,17.447097,101.183226,2.396129
2013.000000,-34.250000,-58.250000,24.425484,29.287742,19.270645,101.117742,2.396129
2013.000000,-34.250000,-57.750000,24.102581,29.065484,18.850323,100.856452,2.394839
2013.000000,-34.250000,-57.250000,23.747419,29.573548,17.765806,100.631290,2.394839
2013.000000,-34.250000,-56.750000,23.559677,30.270323,16.898065,100.559032,2.368710
2013.000000,-34.250000,-56.250000,23.646452,31.081935,16.426129,100.633871,2.368710
2013.000000,-33.750000,-60.750000,23.826452,31.072903,16.699355,100.510968,2.235484
2013.000000,-33.750000,-60.250000,23.859032,31.223226,16.583548,100.784194,2.235484
2013.000000,-33.750000,-59.750000,24.022903,31.509032,16.645806,101.010645,2.334839
2013.000000,-33.750000,-59.250000,24.313226,31.739032,17.001935,101.161290,2.334839
2013.000000,-33.750000,-58.750000,24.567419,31.475161,17.624194,101.239355,2.392258
2013.000000,-33.750000,-58.250000,24.362581,30.894194,17.724839,100.983871,2.392258
2013.000000,-33.750000,-57.750000,23.984839,30.812258,17.117742,100.549355,2.381290
2013.000000,-33.750000,-57.250000,23.578387,30.722258,16.450968,100.206452,2.381290
2013.000000,-33.750000,-56.750000,23.269032,30.569677,16.026774,100.077097,2.381290
2013.000000,-33.750000,-56.250000,23.160645,30.740000,15.803871,100.144516,2.381290
2013.000000,-33.250000,-60.750000,24.365806,31.790968,17.146452,100.691935,2.235484
2013.000000,-33.250000,-60.250000,24.326452,31.951935,17.000323,100.948387,2.235484
2013.000000,-33.250000,-59.750000,24.402258,32.221935,16.916774,101.080000,2.334839
2013.000000,-33.250000,-59.250000,24.626129,32.402903,17.090645,101.115484,2.334839
2013.000000,-33.250000,-58.750000,24.712903,31.979677,17.478710,101.126774,2.392258
2013.000000,-33.250000,-58.250000,24.356129,31.128065,17.464839,101.005806,2.392258
2013.000000,-33.250000,-57.750000,24.132258,31.119355,17.133871,100.700968,2.381290
2013.000000,-33.250000,-57.250000,23.917742,31.079032,16.819355,100.397742,2.381290
2013.000000,-33.250000,-56.750000,23.666774,30.696452,16.678710,100.197097,2.381290
2013.000000,-33.250000,-56.250000,23.420968,30.231290,16.701613,100.116452,2.381290
2014.000000,-35.750000,-60.750000,25.111613,33.045806,16.841613,100.139032,2.368710
2014.000000,-35.750000,-60.250000,25.064194,33.035161,16.750968,100.307742,2.368710
2014.000000,-35.750000,-59.750000,25.068065,33.076452,16.733871,100.468065,2.501290
2014.000000,-35.750000,-59.250000,25.036452,33.053548,16.741935,100.605161,2.501290
2014.000000,-35.750000,-58.750000,24.785806,32.697742,16.687742,100.734516,2.611290
2014.000000,-35.750000,-58.250000,24.633226,32.281290,16.871935,100.860645,2.611290
2014.000000,-35.750000,-57.750000,24.327742,30.812581,17.781290,100.955484,2.706129
2014.000000,-35.750000,-57.250000,23.757419,27.851935,19.672258,101.039355,2.706129
2014.000000,-35.750000,-56.750000,23.078387,24.660000,21.599355,101.104839,2.771935
2014.000000,-35.750000,-56.250000,22.709032,24.198065,21.405484,101.120323,2.771935
2014.000000,-35.250000,-60.750000,24.930645,32.392258,17.056774,100.215484,2.368710
2014.000000,-35.250000,-60.250000,24.875806,32.330968,17.006129,100.367097,2.368710
2014.000000,-35.250000,-59.750000,24.911613,32.384839,17.060968,100.514516,2.501290
2014.000000,-35.250000,-59.250000,24.984194,32.467097,17.190000,100.644194,2.501290
2014.000000,-35.250000,-58.750000,24.912258,32.292903,17.340000,100.750000,2.611290
2014.000000,-35.250000,-58.250000,24.771290,31.506774,17.910323,100.849355,2.611290
2014.000000,-35.250000,-57.750000,24.546774,29.973871,19.044839,100.947419,2.706129
2014.000000,-35.250000,-57.250000,24.159677,27.657419,20.648065,101.030323,2.706129
2014.000000,-35.250000,-56.750000,23.687742,25.520645,21.878710,101.076452,2.771935
2014.000000,-35.250000,-56.250000,23.362903,25.527097,21.154516,101.053548,2.771935
2014.000000,-34.750000,-60.750000,24.943871,32.073226,17.378387,100.207419,2.512581
2014.000000,-34.750000,-60.250000,24.903548,32.060323,17.335484,100.339677,2.512581
2014.000000,-34.750000,-59.750000,24.913871,32.039032,17.441935,100.480968,2.620000
2014.000000,-34.750000,-59.250000,25.000968,32.014516,17.722258,100.634516,2.620000
2014.000000,-34.750000,-58.750000,25.117097,31.847742,18.227097,100.785484,2.738387
2014.000000,-34.750000,-58.250000,25.175161,29.990000,20.185806,100.895806,2.738387
2014.000000,-34.750000,-57.750000,24.959032,28.817419,20.911290,100.913871,2.796774
2014.000000,-34.750000,-57.250000,24.581613,28.066452,20.900645,100.901935,2.796774
2014.000000,-34.750000,-56.750000,24.180323,27.785161,20.378065,100.885806,2.819677
2014.000000,-34.750000,-56.250000,23.913548,28.331935,19.293871,100.852581,2.819677
2014.000000,-34.250000,-60.750000,25.284516,32.452258,17.845161,100.160000,2.512581
2014.000000,-34.250000,-60.250000,25.275806,32.435161,17.847742,100.348710,2.512581
2014.000000,-34.250000,-59.750000,25.306452,32.362903,17.987419,100.542258,2.620000
2014.000000,-34.250000,-59.250000,25.398065,32.224839,18.343871,100.724839,2.620000
2014.000000,-34.250000,-58.750000,25.509355,31.890000,19.031935,100.885161,2.738387
2014.000000,-34.250000,-58.250000,25.490000,30.036452,20.827742,100.823871,2.738387
2014.000000,-34.250000,-57.750000,25.093548,29.569032,20.445484,100.569355,2.796774
2014.000000,-34.250000,-57.250000,24.592903,29.638710,19.322581,100.353548,2.796774
2014.000000,-34.250000,-56.750000,24.193226,29.834194,18.310968,100.288710,2.819677
2014.000000,-34.250000,-56.250000,24.028387,30.176129,17.685806,100.369355,2.819677
2014.000000,-33.750000,-60.750000,25.938710,33.358387,18.418387,100.199355,2.652258
2014.000000,-33.750000,-60.250000,25.871613,33.244194,18.451613,100.475161,2.652258
2014.000000,-33.750000,-59.750000,25.880000,33.198065,18.572258,100.703548,2.757742
2014.000000,-33.750000,-59.250000,25.980000,33.071290,18.911290,100.860323,2.757742
2014.000000,-33.750000,-58.750000,25.943548,32.381935,19.533871,100.944516,2.828065
2014.000000,-33.750000,-58.250000,25.621935,31.622258,19.650645,100.698387,2.828065
2014.000000,-33.750000,-57.750000,25.033871,31.023548,18.978710,100.275806,2.840968
2014.000000,-33.750000,-57.250000,24.480968,30.540000,18.240968,99.941613,2.840968
2014.000000,-33.750000,-56.750000,24.120000,30.224194,17.766774,99.819032,2.902903
2014.000000,-33.750000,-56.250000,23.951290,30.227742,17.501613,99.890323,2.902903
2014.000000,-33.250000,-60.750000,26.632258,34.029032,19.195161,100.384194,2.652258
2014.000000,-33.250000,-60.250000,26.511935,34.017097,19.164194,100.643871,2.652258
2014.000000,-33.250000,-59.750000,26.448710,34.048387,19.134516,100.778387,2.757742
2014.000000,-33.250000,-59.250000,26.470645,33.876452,19.315161,100.820645,2.757742
2014.000000,-33.250000,-58.750000,26.204839,32.865161,19.619032,100.838710,2.828065
2014.000000,-33.250000,-58.250000,26.010645,32.202903,19.709032,100.726452,2.828065
2014.000000,-33.250000,-57.750000,25.414839,31.468387,19.181935,100.433871,2.840968
2014.000000,-33.250000,-57.250000,24.935806,30.933548,18.722581,100.140323,2.840968
2014.000000,-33.250000,-56.750000,24.721935,30.626452,18.593226,99.945806,2.902903
2014.000000,-33.250000,-56.250000,24.559677,30.339355,18.630000,99.869032,2.902903
2015.000000,-35.750000,-60.750000,22.282903,28.748387,15.405484,100.392581,2.657419
2015.000000,-35.750000,-60.250000,22.485484,29.275806,15.400323,100.560323,2.657419
2015.000000,-35.750000,-59.750000,22.765484,29.910000,15.443548,100.720323,2.631290
2015.000000,-35.750000,-59.250000,22.946774,30.355806,15.473871,100.855806,2.631290
2015.000000,-35.750000,-58.750000,22.901935,30.468387,15.500645,100.983548,2.625484
2015.000000,-35.750000,-58.250000,22.758710,30.129355,15.668065,101.106774,2.625484
2015.000000,-35.750000,-57.750000,22.490323,28.658387,16.578065,101.199032,2.626129
2015.000000,-35.750000,-57.250000,22.279355,26.194516,18.548387,101.274516,2.626129
2015.000000,-35.750000,-56.750000,22.138710,23.780645,20.632903,101.332903,2.666129
2015.000000,-35.750000,-56.250000,21.899355,23.366452,20.610323,101.340645,2.666129
2015.000000,-35.250000,-60.750000,21.894839,27.688710,15.542581,100.463548,2.657419
2015.000000,-35.250000,-60.250000,22.012581,27.950323,15.527419,100.614194,2.657419
2015.000000,-35.250000,-59.750000,22.279355,28.489677,15.592903,100.760000,2.631290
2015.000000,-35.250000,-59.250000,22.623548,29.168065,15.762258,100.886774,2.631290
2015.000000,-35.250000,-58.750000,22.966129,29.804194,16.104839,100.989355,2.625484
2015.000000,-35.250000,-58.250000,22.952258,29.306129,16.661935,101.084839,2.625484
2015.000000,-35.250000,-57.750000,22.902258,28.017097,17.878387,101.177742,2.626129
2015.000000,-35.250000,-57.250000,22.841935,26.156129,19.608065,101.254516,2.626129
2015.000000,-35.250000,-56.750000,22.730323,24.539677,20.974194,101.292258,2.666129
2015.000000,-35.250000,-56.250000,22.459355,24.579677,20.370645,101.263548,2.666129
2015.000000,-34.750000,-60.750000,21.990645,27.483871,15.919355,100.446129,2.651935
2015.000000,-34.750000,-60.250000,22.049677,27.683871,15.855806,100.578387,2.651935
2015.000000,-34.750000,-59.750000,22.190968,27.956774,15.920968,100.719355,2.618065
2015.000000,-34.750000,-59.250000,22.469032,28.344839,16.210000,100.869677,2.618065
2015.000000,-34.750000,-58.750000,23.008710,28.949677,16.891290,101.017742,2.639355
2015.000000,-34.750000,-58.250000,23.511935,27.946774,18.939355,101.122903,2.639355
2015.000000,-34.750000,-57.750000,23.542258,27.174194,19.804516,101.132258,2.616452
2015.000000,-34.750000,-57.250000,23.301935,26.622258,19.888387,101.115484,2.616452
2015.000000,-34.750000,-56.750000,22.996452,26.499355,19.418387,101.093548,2.624194
2015.000000,-34.750000,-56.250000,22.825161,27.245484,18.451613,101.051290,2.624194
2015.000000,-34.250000,-60.750000,22.450968,27.906452,16.519355,100.391935,2.651935
2015.000000,-34.250000,-60.250000,22.529355,28.085484,16.460968,100.582903,2.651935
2015.000000,-34.250000,-59.750000,22.680645,28.306129,16.569677,100.775806,2.618065
2015.000000,-34.250000,-59.250000,22.914516,28.515484,16.920000,100.955484,2.618065
2015.000000,-34.250000,-58.750000,23.269032,28.641935,17.618710,101.114194,2.639355
2015.000000,-34.250000,-58.250000,23.673226,27.509677,19.549355,101.046129,2.639355
2015.000000,-34.250000,-57.750000,23.478710,27.460645,19.271613,100.781935,2.616452
2015.000000,-34.250000,-57.250000,23.060968,27.763226,18.208710,100.556452,2.616452
2015.000000,-34.250000,-56.750000,22.726774,28.138710,17.238710,100.484516,2.624194
2015.000000,-34.250000,-56.250000,22.709355,28.775484,16.702258,100.557419,2.624194
2015.000000,-33.750000,-60.750000,23.139355,28.670968,17.236774,100.428065,2.670323
2015.000000,-33.750000,-60.250000,23.202581,28.822903,17.210968,100.704516,2.670323
2015.000000,-33.750000,-59.750000,23.289677,28.994839,17.260000,100.934194,2.638387
2015.000000,-33.750000,-59.250000,23.392258,29.008065,17.482581,101.090968,2.638387
2015.000000,-33.750000,-58.750000,23.470645,28.622258,17.944516,101.172581,2.601935
2015.000000,-33.750000,-58.250000,23.342903,28.231290,18.075161,100.915806,2.601935
2015.000000,-33.750000,-57.750000,23.051935,28.271935,17.527419,100.479355,2.585484
2015.000000,-33.750000,-57.250000,22.748387,28.309032,16.931935,100.133871,2.585484
2015.000000,-33.750000,-56.750000,22.536774,28.287742,16.563871,100.001290,2.644516
2015.000000,-33.750000,-56.250000,22.488710,28.537742,16.350968,100.064839,2.644516
2015.000000,-33.250000,-60.750000,24.096129,29.866129,18.072581,100.608387,2.670323
2015.000000,-33.250000,-60.250000,24.022258,29.959677,17.972581,100.869032,2.670323
2015.000000,-33.250000,-59.750000,23.865161,29.863226,17.794839,101.006452,2.638387
2015.000000,-33.250000,-59.250000,23.725484,29.509032,17.752258,101.049677,2.638387
2015.000000,-33.250000,-58.750000,23.578387,28.814839,17.977097,101.063871,2.601935
2015.000000,-33.250000,-58.250000,23.564516,28.753871,17.954839,100.938387,2.601935
2015.000000,-33.250000,-57.750000,23.367419,28.720645,17.640645,100.633871,2.585484
2015.000000,-33.250000,-57.250000,23.164194,28.592258,17.354516,100.327097,2.585484
2015.000000,-33.250000,-56.750000,23.054839,28.406129,17.279355,100.120968,2.644516
2015.000000,-33.250000,-56.250000,23.069355,28.361290,17.454839,100.034194,2.644516
2016.000000,-35.750000,-60.750000,23.672581,30.056129,17.340968,100.348387,2.907097
2016.000000,-35.750000,-60.250000,24.132581,30.975161,17.451290,100.511935,2.907097
2016.000000,-35.750000,-59.750000,24.506452,31.828710,17.513548,100.670645,2.911290
2016.000000,-35.750000,-59.250000,24.633548,32.279677,17.487419,100.808710,2.911290
2016.000000,-35.750000,-58.750000,24.628710,32.360323,17.478387,100.938065,2.893548
2016.000000,-35.750000,-58.250000,24.409355,32.005806,17.562258,101.062581,2.893548
2016.000000,-35.750000,-57.750000,23.944839,30.360000,18.278387,101.159355,2.867419
2016.000000,-35.750000,-57.250000,23.368387,27.344194,19.878065,101.242258,2.867419
2016.000000,-35.750000,-56.750000,22.811290,24.246452,21.522581,101.305484,2.898387
2016.000000,-35.750000,-56.250000,22.390645,23.734839,21.280968,101.318710,2.898387
2016.000000,-35.250000,-60.750000,23.422258,29.414194,17.492903,100.411613,2.907097
2016.000000,-35.250000,-60.250000,24.028065,30.506774,17.763871,100.560000,2.907097
2016.000000,-35.250000,-59.750000,24.584516,31.682258,17.977097,100.703548,2.911290
2016.000000,-35.250000,-59.250000,24.884839,32.449677,18.088065,100.832903,2.911290
2016.000000,-35.250000,-58.750000,25.067419,32.670000,18.313871,100.935161,2.893548
2016.000000,-35.250000,-58.250000,24.854194,31.897419,18.722258,101.034516,2.893548
2016.000000,-35.250000,-57.750000,24.438387,30.089355,19.586129,101.135484,2.867419
2016.000000,-35.250000,-57.250000,23.918387,27.458710,20.822258,101.219355,2.867419
2016.000000,-35.250000,-56.750000,23.407742,25.130323,21.730000,101.262581,2.898387
2016.000000,-35.250000,-56.250000,23.017742,25.137742,20.985806,101.237742,2.898387
2016.000000,-34.750000,-60.750000,23.642581,29.676129,17.771290,100.385806,2.939677
2016.000000,-34.750000,-60.250000,24.322903,30.970645,18.066774,100.514194,2.939677
