Year,T2M_1,WD2M_1,WS2M_1,PS_1,QV2M_1,PRECTOTCORR_1,ALLSKY_SFC_SW_DWN_1,EVPTRNS_1,GWETPROF_1,SNODP_1,T2MDEW_1,CLOUD_AMT_1,EVLAND_1,T2MWET_1,FRSNO_1,ALLSKY_SFC_LW_DWN_1,ALLSKY_SFC_PAR_TOT_1,ALLSKY_SRF_ALB_1,PW_1,Z0M_1,RHOA_1,RH2M_1,CDD18_3_1,HDD18_3_1,TO3_1,AOD_55_1,VAP_1,VPD_1,ET0_1
1985.000000,24.243226,117.488710,3.981935,100.895161,0.011987,3.637742,28.912581,2.703871,0.690000,0.000000,16.717742,58.296774,40.241935,20.481613,0.000000,363.758065,151.880645,0.093871,2.590968,0.070000,1.177097,65.815484,6.129032,0.000000,272.297097,0.241613,3.042546,3.040608,13.453375
1985.000000,23.954516,121.266774,4.296774,100.639355,0.011769,2.658710,26.596129,2.384516,0.684194,0.000000,16.386129,62.200000,37.790000,20.170645,0.000000,375.490323,144.412903,0.201935,2.590968,0.030000,1.175161,65.423871,5.812903,0.000000,272.227097,0.241613,2.990175,2.988272,13.124613
1985.000000,23.865806,125.345806,3.990968,100.417419,0.011274,1.831290,26.596129,2.100323,0.678065,0.000000,15.647419,62.200000,35.840000,19.757419,0.000000,375.490323,144.412903,0.201935,2.590968,0.040000,1.172903,63.651290,5.757419,0.000000,272.156774,0.241613,2.975847,2.974024,12.827136
1985.000000,24.040968,127.172581,3.440000,100.344839,0.010807,1.441613,27.122903,1.685484,0.666774,0.000000,14.936129,58.419355,32.487097,19.489677,0.000000,369.422581,145.841935,0.184194,2.590968,0.070000,1.172258,61.492258,5.994516,0.000000,272.143226,0.241613,3.009038,3.007290,12.503816
1985.000000,24.695806,125.842903,3.165806,100.416129,0.010246,0.955161,27.122903,0.317419,0.636129,0.000000,14.072581,58.419355,20.241613,19.384516,0.000000,369.422581,145.841935,0.184194,2.590968,0.140000,1.172581,57.564516,6.737097,0.000000,272.216774,0.241613,3.132005,3.130347,12.424247
1985.000000,25.521613,118.739677,2.694516,100.230323,0.010594,2.082581,27.221613,1.517097,0.651935,0.000000,14.453871,64.690323,31.328387,19.988065,0.000000,389.387097,150.267742,0.098387,2.590968,0.070000,1.163226,56.016452,7.565161,0.000000,271.082581,0.241613,3.296763,3.295049,12.115344
1985.000000,25.771935,117.989677,2.371290,100.506452,0.010616,2.070323,27.221613,1.108387,0.656452,0.000000,14.549355,64.690323,30.322581,20.160968,0.000000,389.387097,150.267742,0.098387,2.590968,0.324194,1.166452,55.743226,7.847419,0.000000,271.151935,0.241613,3.345526,3.343808,11.800406
1985.000000,25.910645,117.834839,2.106452,100.737742,0.010675,2.118065,29.413871,0.855484,0.650968,0.000000,14.698387,62.693548,29.586452,20.304194,0.000000,371.474194,156.093548,0.100968,2.590968,0.551613,1.169677,55.852258,8.010968,0.000000,271.232258,0.241613,3.371332,3.369605,12.099347
1985.000000,25.791935,118.205484,2.160968,100.900645,0.010818,2.409677,29.413871,0.946129,0.645484,0.000000,14.970645,62.693548,30.434839,20.382258,0.000000,371.474194,156.093548,0.100968,2.590968,0.573548,1.171613,56.878710,7.882581,0.000000,271.320323,0.241613,3.344950,3.343200,12.140146
1985.000000,25.256452,118.042903,2.647419,100.992903,0.011129,3.249355,29.212258,1.646774,0.651613,0.000000,15.496129,59.406452,35.389032,20.376774,0.000000,374.716129,156.141935,0.100968,2.590968,0.300000,1.174194,59.643226,7.293548,0.000000,271.399355,0.241613,3.238346,3.236546,12.520510
1985.000000,24.657742,118.295484,3.217097,100.748710,0.011391,3.378710,29.212258,3.153548,0.686774,0.000000,15.866129,59.406452,42.760968,20.263226,0.000000,374.716129,156.141935,0.100968,2.590968,0.110000,1.173871,62.176129,6.601935,0.000000,271.388710,0.241613,3.122984,3.121142,12.935547
1985.000000,24.117419,121.538065,3.332258,100.321613,0.011298,2.755806,25.716129,4.408387,0.714194,0.000000,15.688710,59.538710,47.510968,19.903226,0.000000,373.680645,141.958065,0.198065,2.590968,0.060000,1.169355,63.138710,6.029355,0.000000,271.306774,0.241613,3.022346,3.020519,12.106782
1985.000000,23.814516,124.876774,3.222581,99.980000,0.011113,2.110968,25.716129,4.788710,0.725161,0.000000,15.371290,59.538710,48.459677,19.592903,0.000000,373.680645,141.958065,0.198065,2.590968,0.060000,1.167742,63.221613,5.717419,0.000000,271.235806,0.241613,2.966860,2.965062,11.903394
1985.000000,23.861613,126.126774,2.941613,99.850645,0.010921,1.662903,26.136452,3.884839,0.710968,0.000000,15.050323,60.593548,43.963226,19.455806,0.000000,375.174194,144.154839,0.200968,2.590968,0.134516,1.166774,62.488065,5.792258,0.000000,271.230000,0.241613,2.974654,2.972887,11.715311
1985.000000,24.303548,123.826452,2.360323,99.912258,0.010622,1.116774,26.136452,1.513226,0.684516,0.000000,14.584194,60.593548,31.910323,19.444194,0.000000,375.174194,144.154839,0.200968,2.590968,0.426452,1.166129,60.374839,6.372903,0.000000,271.316452,0.241613,3.055502,3.053784,11.188101
1985.000000,26.331290,120.079032,2.484839,100.399032,0.010647,1.379032,27.221613,0.473548,0.656774,0.000000,14.567097,64.690323,26.031613,20.448710,0.000000,389.387097,150.267742,0.098387,2.590968,0.218710,1.162258,54.187742,8.415161,0.000000,270.126774,0.241613,3.456066,3.454343,12.076070
1985.000000,26.594194,120.046129,1.826129,100.655806,0.010575,1.389032,27.221613,0.345806,0.644194,0.000000,14.530000,64.690323,24.958710,20.561613,0.000000,389.387097,150.267742,0.098387,2.590968,0.693871,1.164516,53.407419,8.671613,0.000000,270.180000,0.241613,3.509276,3.507565,11.289116
1985.000000,26.709355,120.488710,1.614194,100.793871,0.010458,1.428710,29.413871,0.238065,0.630645,0.000000,14.389032,62.693548,23.251290,20.548710,0.000000,371.474194,156.093548,0.100968,2.590968,0.864194,1.167742,52.762903,8.801613,0.000000,270.243548,0.241613,3.531945,3.530252,11.643470
1985.000000,26.567419,121.031935,2.117419,100.843226,0.010467,1.619355,29.413871,0.189355,0.620645,0.000000,14.422581,62.693548,22.636129,20.494516,0.000000,371.474194,156.093548,0.100968,2.590968,0.570968,1.169355,53.179032,8.665484,0.000000,270.324516,0.241613,3.501003,3.499310,12.280962
1985.000000,25.950645,121.399032,2.884839,100.867742,0.010827,2.239355,29.212258,0.371613,0.624839,0.000000,15.025161,59.406452,27.266129,20.488387,0.000000,374.716129,156.141935,0.100968,2.590968,0.130000,1.170000,56.252903,8.002581,0.000000,270.430645,0.241613,3.375191,3.373440,12.983269
1985.000000,25.180000,121.045161,3.100000,100.755161,0.011330,2.379032,29.212258,4.220968,0.590968,0.000000,15.767419,59.406452,44.917742,20.474839,0.000000,374.716129,156.141935,0.100968,2.590968,0.080000,1.171290,60.118387,7.107742,0.000000,270.491613,0.241613,3.222140,3.220308,12.980995
1985.000000,24.699355,124.732581,3.059032,100.456774,0.011420,2.212903,25.716129,5.169355,0.667097,0.000000,15.883226,59.538710,50.464194,20.291290,0.000000,373.680645,141.958065,0.198065,2.590968,0.064194,1.169032,61.873871,6.617742,0.000000,270.488387,0.241613,3.129954,3.128107,11.994831
1985.000000,24.542581,127.728710,3.054516,100.155806,0.011306,1.950968,25.716129,4.523548,0.714516,0.000000,15.680968,59.538710,47.696774,20.112581,0.000000,373.680645,141.958065,0.198065,2.590968,0.063226,1.166774,61.914194,6.444194,0.000000,270.470968,0.241613,3.099924,3.098096,11.941075
1985.000000,24.594194,127.669677,3.066774,99.953226,0.011182,1.661613,26.136452,3.204516,0.694516,0.000000,15.456774,60.593548,40.627097,20.025484,0.000000,375.174194,144.154839,0.200968,2.590968,0.124516,1.164194,61.264516,6.464194,0.000000,270.479355,0.241613,3.108496,3.106687,12.056565
1985.000000,24.590968,124.565806,2.760323,99.871613,0.011226,1.280000,26.136452,1.739677,0.681935,0.000000,15.483548,60.593548,33.485161,20.036452,0.000000,375.174194,144.154839,0.200968,2.590968,0.375161,1.164194,61.573548,6.516452,0.000000,270.545806,0.241613,3.107355,3.105539,11.714131
1986.000000,23.709677,153.416129,2.992258,100.098387,0.010815,5.103871,27.588710,5.592903,0.486452,0.000000,14.580323,54.483871,49.776452,19.144516,0.000000,381.970968,154.825806,0.130645,2.590968,0.070000,1.167742,60.773226,5.407097,0.002581,266.095806,0.241613,2.967709,2.965960,11.966545
1986.000000,23.499677,159.837097,2.947419,100.263548,0.011039,5.392903,27.588710,5.128710,0.556129,0.000000,14.945484,54.483871,50.797742,19.223226,0.000000,381.970968,154.825806,0.130645,2.590968,0.070000,1.170000,62.874839,5.152258,0.000645,266.283226,0.241613,2.927786,2.926001,11.854311
1986.000000,23.553548,167.191935,2.933548,100.421613,0.011117,5.544839,27.437742,4.166774,0.599677,0.000000,15.085161,56.361290,49.163548,19.319355,0.000000,385.632258,153.806452,0.132903,2.590968,0.070000,1.171935,63.517742,5.182903,0.000645,266.476774,0.241613,2.937470,2.935673,11.794672
1986.000000,23.901613,171.884516,2.970323,100.553871,0.010991,5.282903,27.437742,2.750000,0.606452,0.000000,14.916452,56.361290,43.817419,19.409355,0.000000,385.632258,153.806452,0.132903,2.590968,0.070000,1.173226,62.300000,5.571935,0.001613,266.679032,0.241613,3.002128,3.000351,11.929132
1986.000000,24.341613,169.443871,3.064194,100.673871,0.010820,4.410968,27.794194,1.350645,0.632903,0.000000,14.703548,59.851613,36.861290,19.523226,0.000000,387.341935,154.732258,0.138387,2.590968,0.070000,1.174194,60.683871,6.124516,0.000000,266.883548,0.241613,3.085652,3.083903,12.261063
1986.000000,24.546129,162.773548,3.172903,100.795806,0.010772,3.650000,27.794194,0.744194,0.633548,0.000000,14.665806,59.851613,32.514516,19.604516,0.000000,387.341935,154.732258,0.138387,2.590968,0.070000,1.174516,60.158710,6.414516,0.000000,267.044839,0.241613,3.124463,3.122721,12.440698
1986.000000,24.515484,157.486129,3.573548,100.887742,0.010974,2.349677,25.847097,0.303548,0.617742,0.000000,15.038065,70.770968,23.799677,19.777742,0.000000,412.154839,148.567742,0.143548,2.590968,0.060000,1.174839,60.704839,6.418387,0.000000,267.191613,0.241613,3.116823,3.115049,12.366929
1986.000000,23.699677,151.876774,4.595484,100.970000,0.011893,1.454516,25.847097,0.134839,0.616774,0.000000,16.421935,70.770968,20.830323,20.060323,0.000000,412.154839,148.567742,0.143548,2.590968,0.030000,1.179355,67.362903,5.525161,0.000000,267.350645,0.241613,2.955888,2.953966,12.995029
1986.000000,22.437742,147.126452,5.788387,101.037742,0.013040,1.127097,26.400000,7.295806,0.517742,0.000000,18.098710,53.170968,56.690323,20.268065,0.000000,381.970968,151.922581,0.050323,2.590968,0.000000,1.183871,77.115484,4.148065,0.000000,267.527097,0.241613,2.727146,2.725039,13.467253
1986.000000,21.963871,147.299677,5.918387,101.054516,0.012964,0.745484,26.400000,7.295806,0.517742,0.000000,18.027097,53.170968,56.690323,19.995161,0.000000,381.970968,151.922581,0.050323,2.590968,0.000000,1.185806,78.883871,3.721613,0.000000,267.700968,0.241613,2.648410,2.646315,13.358441
1986.000000,23.512258,147.504194,2.895161,100.165484,0.011331,6.333548,27.588710,7.295806,0.517742,0.000000,15.375161,54.483871,56.690323,19.443871,0.000000,381.970968,154.825806,0.130645,2.590968,0.070000,1.167742,63.769677,5.151613,0.009677,265.282903,0.241613,2.931654,2.929822,11.827756
1986.000000,23.327097,152.570000,2.830000,100.313871,0.011557,6.111290,27.588710,7.310968,0.568065,0.000000,15.744194,54.483871,58.558387,19.535484,0.000000,381.970968,154.825806,0.130645,2.590968,0.070000,1.170645,65.734194,4.946774,0.004516,265.494839,0.241613,2.897159,2.895291,11.710012
1986.000000,23.399355,158.454516,2.801290,100.458387,0.011668,5.967742,27.437742,6.661935,0.616452,0.000000,15.934516,56.361290,57.803871,19.667097,0.000000,385.632258,153.806452,0.132903,2.590968,0.070000,1.172903,66.394194,5.022581,0.002581,265.704516,0.241613,2.909913,2.908026,11.640761
1986.000000,23.805806,163.080000,2.842258,100.583871,0.011555,5.693871,27.437742,5.037097,0.645806,0.000000,15.793226,56.361290,52.150323,19.800968,0.000000,385.632258,153.806452,0.132903,2.590968,0.070000,1.173548,65.022258,5.480323,0.001613,265.932903,0.241613,2.984125,2.982257,11.792346
1986.000000,24.412258,160.846129,2.968387,100.680645,0.011287,4.616774,27.794194,2.541290,0.649032,0.000000,15.437097,59.851613,41.959032,19.924516,0.000000,387.341935,154.732258,0.138387,2.590968,0.070000,1.172581,62.450645,6.181290,0.000000,266.196129,0.241613,3.098303,3.096478,12.198196
1986.000000,24.589677,156.090000,3.193548,100.774839,0.011371,3.990968,27.794194,1.498387,0.653548,0.000000,15.580968,59.851613,36.575484,20.086452,0.000000,387.341935,154.732258,0.138387,2.590968,0.061290,1.173226,62.373226,6.425806,0.000000,266.411935,0.241613,3.128909,3.127070,12.471914
1986.000000,24.466452,151.497097,3.667419,100.871613,0.011705,3.270000,25.847097,0.953871,0.641935,0.000000,16.099677,70.770968,31.600000,20.284516,0.000000,412.154839,148.567742,0.143548,2.590968,0.050000,1.174194,63.881290,6.342258,0.000000,266.612903,0.241613,3.101275,3.099383,12.438362
1986.000000,23.849355,149.264516,4.543226,100.954839,0.012412,2.704516,25.847097,0.819355,0.638387,0.000000,17.148710,70.770968,29.732258,20.498065,0.000000,412.154839,148.567742,0.143548,2.590968,0.030000,1.176452,68.958065,5.665484,0.000000,266.824839,0.241613,2.980558,2.978553,13.004708
1986.000000,23.058710,149.178710,5.406774,101.004194,0.013072,2.279032,26.400000,7.132258,0.568710,0.000000,18.118387,53.170968,56.948710,20.589032,0.000000,392.493548,151.922581,0.050323,2.590968,0.010000,1.180968,74.755484,4.762258,0.000000,267.045806,0.241613,2.835691,2.833579,13.457626
1986.000000,22.929032,148.618387,5.265806,100.981290,0.012708,1.692581,26.400000,7.132258,0.568710,0.000000,17.637742,53.170968,56.948710,20.282903,0.000000,392.493548,151.922581,0.050323,2.590968,0.010000,1.181613,73.600968,4.636129,0.000000,267.251290,0.241613,2.815779,2.813725,13.312033
1986.000000,23.758065,142.636774,2.880968,100.145484,0.011594,6.992903,26.268387,7.132258,0.568710,0.000000,15.750968,56.916129,56.948710,19.754516,0.000000,392.493548,148.119355,0.108387,2.590968,0.070000,1.166774,64.391613,5.386129,0.011935,264.561935,0.241613,2.975871,2.973997,11.561138
1986.000000,23.759355,146.239032,2.830968,100.274839,0.011669,6.620000,26.268387,6.698710,0.641935,0.000000,15.888710,56.916129,56.065806,19.823226,0.000000,392.493548,148.119355,0.108387,2.590968,0.070000,1.167742,65.113548,5.388065,0.005484,264.803226,0.241613,2.975267,2.973381,11.508168
1986.000000,23.857419,149.911935,2.785806,100.413226,0.011770,6.287097,26.666129,6.380323,0.692581,0.000000,16.069032,60.777419,55.627742,19.963226,0.000000,396.809677,150.648387,0.114194,2.590968,0.080000,1.168710,65.594839,5.497097,0.002581,265.055806,0.241613,2.993253,2.991350,11.578382
1986.000000,24.141290,152.971613,2.775484,100.562903,0.011808,5.820323,26.666129,5.624194,0.704516,0.000000,16.156129,60.777419,53.125161,20.148387,0.000000,396.809677,150.648387,0.114194,2.590968,0.090000,1.169677,65.162581,5.808065,0.001613,265.326129,0.241613,3.046218,3.044310,11.631935
1986.000000,24.674839,151.332903,2.930000,100.707742,0.011712,4.535806,26.232258,3.535161,0.688065,0.000000,16.058065,65.961290,45.266129,20.365161,0.000000,406.374194,148.087097,0.120968,2.590968,0.070000,1.170968,63.415161,6.386129,0.000000,265.630323,0.241613,3.147374,3.145480,11.853368
1986.000000,24.554194,150.078710,3.718387,100.815484,0.012340,4.181613,26.232258,2.360968,0.681613,0.000000,16.991290,65.961290,40.664839,20.772258,0.000000,406.374194,148.087097,0.120968,2.590968,0.040000,1.172258,66.191290,6.269032,0.000000,265.884516,0.241613,3.113366,3.111372,12.577440
1986.000000,24.468065,147.244839,4.205484,100.830323,0.012534,3.788710,23.368387,1.323548,0.668065,0.000000,17.291613,67.903226,36.749355,20.879677,0.000000,403.735484,132.325806,0.215161,2.590968,0.024516,1.172258,66.961935,6.172581,0.000000,266.118710,0.241613,3.094930,3.092904,12.333419
1986.000000,24.271290,146.973871,4.380968,100.820645,0.012491,3.480323,23.368387,1.101935,0.658065,0.000000,17.237097,67.903226,35.035484,20.754194,0.000000,403.735484,132.325806,0.215161,2.590968,0.020000,1.175161,67.421290,5.958387,0.000000,266.339355,0.241613,3.059465,3.057447,12.440638
1986.000000,24.121613,149.813548,4.292581,100.804516,0.012222,3.118387,23.267419,1.258065,0.648387,0.000000,16.847097,67.467742,33.056129,20.484194,0.000000,401.158065,131.925806,0.195161,2.590968,0.030000,1.175806,67.064516,5.799355,0.000000,266.552258,0.241613,3.034795,3.032819,12.317719
1986.000000,24.486129,152.705484,4.034516,100.767097,0.011564,2.304194,23.267419,0.249677,0.624194,0.000000,15.883548,67.467742,24.361613,20.184194,0.000000,401.158065,131.925806,0.195161,2.590968,0.040000,1.174839,63.196129,6.185484,0.000000,266.759355,0.241613,3.108276,3.106406,12.208886
1986.000000,24.363871,137.630323,2.893871,100.087097,0.011637,7.284194,26.268387,5.838387,0.618065,0.000000,15.777742,56.916129,52.315484,20.071290,0.000000,392.493548,148.119355,0.108387,2.590968,0.070000,1.164194,63.020645,6.020000,0.007097,263.948710,0.241613,3.088394,3.086513,11.765613
1986.000000,24.490323,141.264194,2.817742,100.274194,0.011659,7.071290,26.268387,5.188710,0.674839,0.000000,15.846452,56.916129,50.442581,20.167742,0.000000,392.493548,148.119355,0.108387,2.590968,0.080000,1.165806,63.062258,6.116129,0.002581,264.225806,0.241613,3.110647,3.108763,11.707255
1986.000000,24.636452,144.012903,2.718387,100.464516,0.011759,6.658387,26.666129,4.860323,0.702903,0.000000,16.026452,60.777419,50.115484,20.330968,0.000000,396.809677,150.648387,0.114194,2.590968,0.120000,1.166774,63.291935,6.255806,0.000000,264.517742,0.241613,3.137850,3.135949,11.725955
1986.000000,24.821935,145.720323,2.619355,100.644839,0.011888,5.910323,26.666129,4.572258,0.701935,0.000000,16.250645,60.777419,49.780968,20.536452,0.000000,396.809677,150.648387,0.114194,2.590968,0.180000,1.168710,63.446129,6.458387,0.000000,264.824516,0.241613,3.173700,3.171778,11.652931
1986.000000,25.124194,146.643226,2.670323,100.799355,0.011945,4.554516,26.232258,3.534839,0.691613,0.000000,16.382258,65.961290,45.881935,20.751613,0.000000,406.374194,148.087097,0.120968,2.590968,0.232903,1.170323,62.893226,6.771613,0.000000,265.151935,0.241613,3.232892,3.230961,11.702927
1986.000000,24.845806,145.790968,3.671935,100.736774,0.012516,4.275161,26.232258,2.984516,0.696129,0.000000,17.217419,65.961290,43.639677,21.032903,0.000000,406.374194,148.087097,0.120968,2.590968,0.070000,1.169677,65.765484,6.443871,0.000000,265.426774,0.241613,3.168400,3.166377,12.643375
1986.000000,24.847742,144.826774,3.968065,100.480968,0.012240,3.809355,23.368387,1.823226,0.690000,0.000000,16.786452,67.903226,39.827742,20.817742,0.000000,403.735484,132.325806,0.215161,2.590968,0.030000,1.167097,64.344839,6.466452,0.000000,265.635484,0.241613,3.171227,3.169249,12.258488
1986.000000,24.837097,144.521613,3.746129,100.263226,0.011736,3.472258,23.368387,1.395484,0.676129,0.000000,16.023226,67.903226,37.483871,20.430323,0.000000,403.735484,132.325806,0.215161,2.590968,0.040000,1.166129,62.290645,6.512581,0.000000,265.817742,0.241613,3.174877,3.172980,12.059036
1986.000000,24.896774,145.918710,3.300968,100.196129,0.011251,3.128065,23.267419,1.502581,0.657742,0.000000,15.293226,67.467742,34.511613,20.095161,0.000000,401.158065,131.925806,0.195161,2.590968,0.070000,1.165484,60.379032,6.641935,0.000000,265.997742,0.241613,3.190342,3.188523,11.630798
1986.000000,25.491613,150.329355,3.032581,100.271935,0.010668,2.198065,23.267419,0.399677,0.629032,0.000000,14.404516,67.467742,23.663871,19.947742,0.000000,401.158065,131.925806,0.195161,2.590968,0.140000,1.166129,56.515161,7.273548,0.000000,266.203226,0.241613,3.309269,3.307544,11.500144
1986.000000,25.015806,134.209032,2.837097,100.120323,0.011753,7.482258,27.177419,4.531935,0.670645,0.000000,15.913226,65.996774,48.624194,20.464194,0.000000,402.277419,152.793548,0.123548,2.590968,0.070000,1.162903,61.963871,6.709032,0.002581,263.370645,0.241613,3.212709,3.210809,12.115519
1986.000000,25.118387,138.413226,2.404839,100.392581,0.011859,7.299355,27.177419,4.381290,0.687097,0.000000,16.123871,65.996774,48.749677,20.620000,0.000000,402.277419,152.793548,0.123548,2.590968,0.324194,1.163871,62.334839,6.781935,0.000645,263.675484,0.241613,3.229651,3.227734,11.641170
1986.000000,25.250645,141.379032,2.049355,100.619677,0.011937,6.882581,26.936452,4.135161,0.691935,0.000000,16.274839,65.258065,49.050323,20.763226,0.000000,403.825806,151.409677,0.134194,2.590968,0.551613,1.166774,62.438710,6.914194,0.000000,263.985806,0.241613,3.254332,3.252402,11.172698
1986.000000,25.440968,143.050323,2.036452,100.774194,0.011951,6.037097,26.936452,3.529677,0.685484,0.000000,16.317419,65.258065,47.731613,20.878710,0.000000,403.825806,151.409677,0.134194,2.590968,0.573548,1.168065,61.996452,7.117097,0.000000,264.313226,0.241613,3.292454,3.290522,11.191606
1986.000000,25.671935,144.596452,2.480323,100.851613,0.011878,4.435484,26.356452,2.414516,0.668065,0.000000,16.251935,67.203226,42.759677,20.961613,0.000000,405.435484,147.700000,0.135161,2.590968,0.300000,1.168387,60.934194,7.322258,0.000000,264.656774,0.241613,3.339596,3.337676,11.637229
1986.000000,25.635484,144.220323,2.995806,100.602258,0.011836,4.081613,26.356452,2.602581,0.680000,0.000000,16.149677,67.203226,42.420323,20.892903,0.000000,405.435484,147.700000,0.135161,2.590968,0.110000,1.165484,60.643871,7.240968,0.000000,264.931613,0.241613,3.332016,3.330103,12.212352
1986.000000,25.598387,143.202903,3.155161,100.173871,0.011465,3.538065,23.512581,2.129677,0.687097,0.000000,15.544839,64.909677,39.534839,20.572258,0.000000,394.496774,133.435484,0.207419,2.590968,0.060000,1.162258,59.057742,7.270323,0.000000,265.092581,0.241613,3.327830,3.325976,11.695920
1986.000000,25.493226,142.008710,3.119355,99.836774,0.011140,3.103226,23.512581,1.727742,0.684516,0.000000,15.021935,64.909677,36.911290,20.257419,0.000000,394.496774,133.435484,0.207419,2.590968,0.060000,1.158710,58.046129,7.246129,0.000000,265.214516,0.241613,3.309169,3.307368,11.635639
1986.000000,25.437419,141.781613,2.892581,99.711290,0.010935,2.718065,23.547097,1.433548,0.671613,0.000000,14.696129,62.861290,33.755484,20.066452,0.000000,396.445161,133.580645,0.215161,2.590968,0.134516,1.157742,57.562903,7.244516,0.000000,265.350000,0.241613,3.297509,3.295741,11.399627
1986.000000,25.720968,144.349355,2.328710,99.780000,0.010615,1.970968,23.547097,0.589677,0.652903,0.000000,14.209677,62.861290,25.671613,19.965806,0.000000,396.445161,133.580645,0.215161,2.590968,0.426452,1.159355,55.644516,7.568710,0.000000,265.536452,0.241613,3.352505,3.350788,10.785769
1986.000000,25.651290,132.374194,2.589355,100.299355,0.012023,7.237742,27.177419,3.957419,0.682581,0.000000,16.292258,65.996774,48.602258,20.971935,0.000000,402.277419,152.793548,0.123548,2.590968,0.218710,1.162903,61.432581,7.380000,0.000000,262.771935,0.241613,3.335106,3.333163,12.005287
1986.000000,25.711290,138.117742,1.851613,100.554516,0.012076,7.242903,27.177419,3.888065,0.685484,0.000000,16.426129,65.996774,49.171290,21.069032,0.000000,402.277419,152.793548,0.123548,2.590968,0.693871,1.163871,61.681290,7.439032,0.000000,263.084839,0.241613,3.344708,3.342756,11.100679
1986.000000,25.792581,141.730323,1.537742,100.687742,0.012009,7.075161,26.936452,3.484516,0.683871,0.000000,16.347419,65.258065,48.446774,21.070323,0.000000,403.825806,151.409677,0.134194,2.590968,0.864194,1.164839,61.262258,7.508387,0.000000,263.389032,0.241613,3.360723,3.358782,10.627583
1986.000000,26.026774,142.539677,1.933548,100.727742,0.011833,6.310323,26.936452,2.484194,0.671935,0.000000,16.085806,65.258065,44.746774,21.057419,0.000000,403.825806,151.409677,0.134194,2.590968,0.570968,1.164839,59.791613,7.703226,0.000000,263.700645,0.241613,3.409138,3.407226,11.204500
1986.000000,26.429677,142.591290,2.665161,100.738387,0.011585,3.996774,26.356452,1.207419,0.647097,0.000000,15.740323,67.203226,37.451935,21.086452,0.000000,405.435484,147.700000,0.135161,2.590968,0.130000,1.164516,57.471613,8.099032,0.000000,264.019355,0.241613,3.494380,3.492508,12.062131
1986.000000,26.659677,142.448065,2.940323,100.619355,0.011492,3.523548,26.356452,2.147742,0.551935,0.000000,15.571935,67.203226,37.208065,21.115484,0.000000,405.435484,147.700000,0.135161,2.590968,0.080000,1.163226,56.079355,8.303548,0.000000,264.309355,0.241613,3.544107,3.542249,12.446248
1986.000000,26.716774,145.525806,2.968387,100.318065,0.011186,2.936452,23.512581,1.647419,0.609032,0.000000,15.082581,64.909677,33.793871,20.900000,0.000000,394.496774,133.435484,0.207419,2.590968,0.064194,1.159677,54.747097,8.423548,0.000000,264.481613,0.241613,3.558892,3.557083,11.789969
1986.000000,26.671290,145.234516,2.972581,100.020645,0.010967,2.496452,23.512581,1.007742,0.660000,0.000000,14.726774,64.909677,30.125806,20.699032,0.000000,394.496774,133.435484,0.207419,2.590968,0.063226,1.156452,54.096452,8.420000,0.000000,264.602581,0.241613,3.550432,3.548658,11.778574
1986.000000,26.573226,141.778710,2.949677,99.822903,0.010946,2.188065,23.547097,0.703226,0.653226,0.000000,14.675161,62.861290,27.059677,20.621935,0.000000,396.445161,133.580645,0.215161,2.590968,0.124516,1.154516,54.228387,8.319355,0.000000,264.733548,0.241613,3.527555,3.525785,11.756934
1986.000000,26.446452,142.160968,2.662903,99.744194,0.011043,1.723226,23.547097,0.389032,0.642903,0.000000,14.812258,62.861290,23.389355,20.629355,0.000000,396.445161,133.580645,0.215161,2.590968,0.375161,1.156129,54.718710,8.215484,0.000000,264.941613,0.241613,3.496498,3.494712,11.371818
1987.000000,24.268710,137.246774,2.537097,100.190323,0.010876,3.665806,26.336452,4.490968,0.463226,0.000000,14.906774,51.519355,43.864839,19.587419,0.000000,388.545161,148.806452,0.088710,2.590968,0.070000,1.167742,59.828710,5.981613,0.000000,267.106452,0.241613,3.071012,3.069253,11.444343
1987.000000,24.409355,141.198065,2.550645,100.361613,0.010911,3.354839,26.336452,3.243226,0.517419,0.000000,14.979677,51.519355,40.980000,19.694194,0.000000,388.545161,148.806452,0.088710,2.590968,0.070000,1.169355,60.078065,6.187742,0.000000,267.258065,0.241613,3.097028,3.095263,11.491107
1987.000000,24.615161,142.620645,2.601935,100.524516,0.010867,3.173548,26.585161,1.859677,0.553871,0.000000,14.944516,50.700000,37.231613,19.779677,0.000000,386.722581,150.206452,0.091290,2.590968,0.070000,1.170968,59.734516,6.433548,0.000000,267.424516,0.241613,3.134417,3.132659,11.661361
1987.000000,24.772903,140.668065,2.669355,100.665806,0.010771,3.146129,26.585161,0.858065,0.570323,0.000000,14.840323,50.700000,33.922581,19.807097,0.000000,386.722581,150.206452,0.091290,2.590968,0.070000,1.172903,59.205484,6.612903,0.000000,267.580968,0.241613,3.162079,3.160337,11.778254
1987.000000,24.799355,136.345484,2.740645,100.797742,0.010711,2.975161,26.391935,0.549677,0.615161,0.000000,14.794516,55.087097,32.367097,19.796774,0.000000,393.241935,150.006452,0.096129,2.590968,0.070000,1.174194,59.206774,6.721290,0.000000,267.706452,0.241613,3.165044,3.163311,11.812384
